Ngày,Mã hóa đơn,Mã khách hàng,Mã cửa hàng,Mã sản phẩm,Danh mục,Số lượng,Đơn giá,Giá vốn,Doanh thu,Tồn kho,Mã khuyến mãi,Loại khuyến mãi,Giảm giá,Ngày bắt đầu khuyến mãi,Ngày kết thúc khuyến mãi
2025-09-09 09:59:00,HD0013300,KH01728,CH02,SP023,Thực phẩm khô,1,56500,44269,64476,333,,,,,
2025-09-09 09:59:00,HD0013300,KH01728,CH02,SP066,Chăm sóc cá nhân,1,44500,26705,50782,402,,,,,
2025-09-09 16:24:00,HD0013301,KH02315,CH02,SP031,Hóa mỹ phẩm,3,44000,26872,158843,214,,,,,
2025-09-09 19:22:00,HD0013302,KHACH_LE,CH01,SP022,Thực phẩm khô,1,72000,53556,72000,229,,,,,
2025-09-09 14:42:00,HD0013303,KH00170,CH01,SP061,Mẹ & bé,2,198000,126558,474005,434,,,,,
2025-09-09 15:26:00,HD0013304,KH00509,CH02,SP034,Hóa mỹ phẩm,1,145000,82401,171352,47,,,,,
2025-09-09 10:28:00,HD0013305,KH02015,CH01,SP047,Văn phòng phẩm,1,48000,35404,43856,350,,,,,
2025-09-09 10:28:00,HD0013305,KH02015,CH01,SP034,Hóa mỹ phẩm,1,145000,82401,132483,46,,,,,
2025-09-09 10:28:00,HD0013305,KH02015,CH01,SP039,Đồ gia dụng,1,68500,43064,62587,212,,,,,
2025-09-09 13:42:00,HD0013306,KH02349,CH01,SP024,Thực phẩm khô,3,47500,37727,170504,396,,,,,
2025-09-09 13:42:00,HD0013306,KH02349,CH01,SP053,Văn phòng phẩm,1,20000,13022,23930,260,,,,,
2025-09-09 17:28:00,HD0013307,KH01609,CH01,SP013,Bánh kẹo,1,14500,10565,12042,528,,,,,
2025-09-09 17:28:00,HD0013307,KH01609,CH01,SP006,Đồ uống,1,14000,10891,11627,213,,,,,
2025-09-10 15:38:00,HD0013308,KH01488,CH01,SP031,Hóa mỹ phẩm,1,44000,26872,46367,213,,,,,
2025-09-10 15:38:00,HD0013308,KH01488,CH01,SP063,Chăm sóc cá nhân,1,76500,53635,80616,320,,,,,
2025-09-10 15:38:00,HD0013308,KH01488,CH01,SP060,Mẹ & bé,3,218000,139411,689184,365,,,,,
2025-09-10 09:03:00,HD0013309,KH02292,CH01,SP047,Văn phòng phẩm,1,48000,35404,44438,349,,,,,
2025-09-10 09:03:00,HD0013309,KH02292,CH01,SP004,Đồ uống,1,20000,16036,18516,459,,,,,
2025-09-10 14:19:00,HD0013310,KH00050,CH01,SP051,Văn phòng phẩm,1,50000,30779,50225,345,,,,,
2025-09-10 13:05:00,HD0013311,KH01236,CH01,SP066,Chăm sóc cá nhân,1,44500,26705,39178,401,,,,,
2025-09-10 08:51:00,HD0013312,KH01775,CH01,SP062,Chăm sóc cá nhân,1,67000,37895,83561,104,,,,,
2025-09-10 12:25:00,HD0013313,KH00176,CH02,SP001,Đồ uống,1,28500,22599,38475,91,,,,,
2025-09-10 12:25:00,HD0013313,KH00176,CH02,SP039,Đồ gia dụng,1,68500,43064,92476,211,,,,,
2025-09-10 15:40:00,HD0013314,KH01042,CH01,SP038,Đồ gia dụng,1,74500,55041,99848,175,,,,,
2025-09-10 15:40:00,HD0013314,KH01042,CH01,SP039,Đồ gia dụng,1,68500,43064,91807,210,,,,,
2025-09-10 13:14:00,HD0013315,KH01738,CH02,SP034,Hóa mỹ phẩm,1,145000,82401,126497,45,,,,,
2025-09-10 17:12:00,HD0013316,KH01839,CH01,SP031,Hóa mỹ phẩm,1,44000,26872,41588,212,,,,,
2025-09-10 12:11:00,HD0013317,KH00547,CH01,SP063,Chăm sóc cá nhân,1,76500,53635,113399,319,,,,,
2025-09-10 12:11:00,HD0013317,KH00547,CH01,SP002,Đồ uống,1,26500,22201,39282,273,,,,,
2025-09-10 13:12:00,HD0013318,KH00419,CH02,SP058,Mẹ & bé,4,123000,92733,411493,301,,,,,
2025-09-10 08:34:00,HD0013319,KH00964,CH01,SP062,Chăm sóc cá nhân,1,67000,37895,78465,103,,,,,
2025-09-10 08:34:00,HD0013319,KH00964,CH01,SP064,Chăm sóc cá nhân,3,58000,30893,203774,430,,,,,
2025-09-10 16:57:00,HD0013320,KH00422,CH01,SP062,Chăm sóc cá nhân,1,67000,37895,62513,102,,,,,
2025-09-10 16:57:00,HD0013320,KH00422,CH01,SP064,Chăm sóc cá nhân,3,58000,30893,162348,427,,,,,
2025-09-10 16:57:00,HD0013320,KH00422,CH01,SP014,Bánh kẹo,4,33000,24236,123160,170,,,,,
2025-09-10 18:14:00,HD0013321,KH00217,CH01,SP039,Đồ gia dụng,1,68500,43064,72023,209,,,,,
2025-09-10 18:14:00,HD0013321,KH00217,CH01,SP053,Văn phòng phẩm,1,20000,13022,21029,259,,,,,
2025-09-10 13:07:00,HD0013322,KH00336,CH01,SP053,Văn phòng phẩm,2,20000,13022,58006,257,,,,,
2025-09-10 16:06:00,HD0013323,KH00775,CH01,SP013,Bánh kẹo,1,14500,10565,17482,527,,,,,
2025-09-10 20:04:00,HD0013324,KH02338,CH01,SP006,Đồ uống,2,14000,10891,31198,211,,,,,
2025-09-10 09:54:00,HD0013325,KHACH_LE,CH01,SP018,Bánh kẹo,2,10000,6820,20000,291,,,,,
2025-09-10 13:49:00,HD0013326,KH01978,CH01,SP067,Chăm sóc cá nhân,1,47000,30923,59889,235,,,,,
2025-09-10 13:49:00,HD0013326,KH01978,CH01,SP022,Thực phẩm khô,1,72000,53556,91745,228,,,,,
2025-09-10 13:49:00,HD0013326,KH01978,CH01,SP039,Đồ gia dụng,1,68500,43064,87285,208,,,,,
2025-09-10 11:38:00,HD0013327,KH01157,CH01,SP013,Bánh kẹo,1,14500,10565,13822,526,,,,,
2025-09-10 11:38:00,HD0013327,KH01157,CH01,SP062,Chăm sóc cá nhân,1,67000,37895,63866,101,,,,,
2025-09-10 17:45:00,HD0013328,KH00351,CH02,SP013,Bánh kẹo,3,14500,10565,44659,523,,,,,
2025-09-10 17:45:00,HD0013328,KH00351,CH02,SP038,Đồ gia dụng,1,74500,55041,76486,174,,,,,
2025-09-10 18:53:00,HD0013329,KH02093,CH01,SP066,Chăm sóc cá nhân,5,44500,26705,267021,396,,,,,
2025-09-10 18:53:00,HD0013329,KH02093,CH01,SP001,Đồ uống,1,28500,22599,34203,90,,,,,
2025-09-10 08:33:00,HD0013330,KH00937,CH02,SP058,Mẹ & bé,1,123000,92733,136571,300,,,,,
2025-09-10 08:33:00,HD0013330,KH00937,CH02,SP061,Mẹ & bé,3,198000,126558,659539,431,,,,,
2025-09-10 08:33:00,HD0013330,KH00937,CH02,SP035,Hóa mỹ phẩm,1,58000,32258,64399,268,,,,,
2025-09-10 08:33:00,HD0013330,KH00937,CH02,SP013,Bánh kẹo,5,14500,10565,80499,518,,,,,
2025-09-10 20:38:00,HD0013331,KH00133,CH01,SP062,Chăm sóc cá nhân,1,67000,37895,65174,100,,,,,
2025-09-10 14:10:00,HD0013332,KH02291,CH01,SP060,Mẹ & bé,4,218000,139411,712528,361,,,,,
2025-09-10 10:53:00,HD0013333,KH01433,CH01,SP053,Văn phòng phẩm,1,20000,13022,18668,256,,,,,
2025-09-10 20:14:00,HD0013334,KH01223,CH02,SP033,Hóa mỹ phẩm,1,70000,51273,88919,432,,,,,
2025-09-10 15:34:00,HD0013335,KH01386,CH01,SP063,Chăm sóc cá nhân,2,76500,53635,156246,317,,,,,
2025-09-10 09:51:00,HD0013336,KH00170,CH02,SP014,Bánh kẹo,1,33000,24236,39500,169,,,,,
2025-09-10 09:51:00,HD0013336,KH00170,CH02,SP062,Chăm sóc cá nhân,2,67000,37895,160395,98,,,,,
2025-09-10 15:28:00,HD0013337,KH02239,CH02,SP039,Đồ gia dụng,2,68500,43064,129852,206,,,,,
2025-09-10 10:33:00,HD0013338,KH02098,CH01,SP013,Bánh kẹo,1,14500,10565,17855,517,,,,,
2025-09-10 10:33:00,HD0013338,KH02098,CH01,SP017,Bánh kẹo,1,33500,26098,41251,458,,,,,
2025-09-10 10:33:00,HD0013338,KH02098,CH01,SP051,Văn phòng phẩm,1,50000,30779,61568,344,,,,,
2025-09-10 19:27:00,HD0013339,KH01475,CH02,SP047,Văn phòng phẩm,1,48000,35404,43377,348,,,,,
2025-09-10 15:56:00,HD0013340,KHACH_LE,CH01,SP038,Đồ gia dụng,4,74500,55041,298000,170,,,,,
2025-09-10 15:56:00,HD0013340,KHACH_LE,CH01,SP015,Bánh kẹo,3,34500,25984,103500,404,,,,,
2025-09-10 18:42:00,HD0013341,KH00521,CH02,SP014,Bánh kẹo,3,33000,24236,77279,166,,,,,
2025-09-10 18:42:00,HD0013341,KH00521,CH02,SP010,Đồ uống,1,9000,7469,7025,408,,,,,
2025-09-10 18:42:00,HD0013341,KH00521,CH02,SP034,Hóa mỹ phẩm,1,145000,82401,113186,44,,,,,
2025-09-10 20:27:00,HD0013342,KH00895,CH01,SP066,Chăm sóc cá nhân,1,44500,26705,43935,395,,,,,
2025-09-10 19:20:00,HD0013343,KH01530,CH01,SP002,Đồ uống,1,26500,22201,21934,272,,,,,
2025-09-10 19:20:00,HD0013343,KH01530,CH01,SP006,Đồ uống,1,14000,10891,11588,210,,,,,
2025-09-10 20:40:00,HD0013344,KH02205,CH01,SP066,Chăm sóc cá nhân,1,44500,26705,44284,394,,,,,
2025-09-10 20:40:00,HD0013344,KH02205,CH01,SP021,Thực phẩm khô,1,65000,49625,64685,362,,,,,
2025-09-10 13:35:00,HD0013345,KH02421,CH02,SP058,Mẹ & bé,1,123000,92733,116469,299,,,,,
2025-09-10 08:44:00,HD0013346,KH00306,CH01,SP008,Đồ uống,2,17500,12667,38689,497,,,,,
2025-09-10 08:44:00,HD0013346,KH00306,CH01,SP066,Chăm sóc cá nhân,2,44500,26705,98381,392,,,,,
2025-09-10 10:51:00,HD0013347,KHACH_LE,CH01,SP026,Thực phẩm khô,1,36000,28252,36000,224,,,,,
2025-09-10 17:06:00,HD0013348,KH00579,CH02,SP052,Văn phòng phẩm,2,35000,25680,72976,298,,,,,
2025-09-10 20:47:00,HD0013349,KH01266,CH01,SP038,Đồ gia dụng,1,74500,55041,73554,169,,,,,
2025-09-10 14:07:00,HD0013350,KH02200,CH02,SP066,Chăm sóc cá nhân,1,44500,26705,59533,391,,,,,
2025-09-10 20:49:00,HD0013351,KH01996,CH01,SP037,Hóa mỹ phẩm,2,37000,21071,69662,258,,,,,
2025-09-10 20:49:00,HD0013351,KH01996,CH01,SP049,Văn phòng phẩm,3,31000,22009,87548,228,,,,,
2025-09-10 11:43:00,HD0013352,KH01507,CH02,SP039,Đồ gia dụng,1,68500,43064,99723,205,,,,,
2025-09-10 11:38:00,HD0013353,KH01249,CH02,SP002,Đồ uống,1,26500,22201,32044,271,,,,,
2025-09-10 16:53:00,HD0013354,KH01048,CH02,SP034,Hóa mỹ phẩm,1,145000,82401,177223,43,,,,,
2025-09-10 16:53:00,HD0013354,KH01048,CH02,SP066,Chăm sóc cá nhân,1,44500,26705,54389,390,,,,,
2025-09-10 14:14:00,HD0013355,KH00269,CH01,SP062,Chăm sóc cá nhân,1,67000,37895,75841,97,,,,,
2025-09-10 14:14:00,HD0013355,KH00269,CH01,SP027,Thực phẩm khô,3,56500,41015,191867,268,,,,,
2025-09-10 09:51:00,HD0013356,KH01833,CH01,SP052,Văn phòng phẩm,1,35000,25680,44041,297,,,,,
2025-09-10 18:51:00,HD0013357,KH01349,CH01,SP031,Hóa mỹ phẩm,2,44000,26872,119868,210,,,,,
2025-09-10 17:06:00,HD0013358,KH02412,CH01,SP055,Mẹ & bé,1,66000,52356,77433,478,,,,,
2025-09-10 17:46:00,HD0013359,KH00463,CH02,SP022,Thực phẩm khô,1,72000,53556,84500,227,,,,,
2025-09-10 12:35:00,HD0013360,KH00963,CH01,SP062,Chăm sóc cá nhân,1,67000,37895,76970,96,,,,,
2025-09-10 12:35:00,HD0013360,KH00963,CH01,SP064,Chăm sóc cá nhân,1,58000,30893,66631,426,,,,,
2025-09-10 14:51:00,HD0013361,KH00745,CH01,SP067,Chăm sóc cá nhân,3,47000,30923,159820,232,,,,,
2025-09-10 17:22:00,HD0013362,KH00186,CH02,SP066,Chăm sóc cá nhân,1,44500,26705,40301,389,,,,,
2025-09-10 17:33:00,HD0013363,KH02011,CH02,SP062,Chăm sóc cá nhân,1,67000,37895,65921,95,,,,,
2025-09-10 19:03:00,HD0013364,KH01633,CH01,SP057,Mẹ & bé,1,83000,52164,67522,356,,,,,
2025-09-10 12:15:00,HD0013365,KH01571,CH01,SP036,Hóa mỹ phẩm,1,114500,75585,163904,318,,,,,
2025-09-10 12:15:00,HD0013365,KH01571,CH01,SP021,Thực phẩm khô,1,65000,49625,93046,361,,,,,
2025-09-10 12:28:00,HD0013366,KH00587,CH01,SP066,Chăm sóc cá nhân,1,44500,26705,47229,388,,,,,
2025-09-10 12:28:00,HD0013366,KH00587,CH01,SP054,Mẹ & bé,1,173500,135435,184141,356,,,,,
2025-09-10 17:31:00,HD0013367,KH00698,CH01,SP066,Chăm sóc cá nhân,3,44500,26705,184897,385,,,,,
2025-09-10 19:23:00,HD0013368,KH00578,CH01,SP066,Chăm sóc cá nhân,1,44500,26705,55801,384,,,,,
2025-09-10 19:23:00,HD0013368,KH00578,CH01,SP010,Đồ uống,1,9000,7469,11286,407,,,,,
2025-09-10 15:53:00,HD0013369,KH00653,CH01,SP059,Mẹ & bé,1,52500,41576,58151,408,,,,,
2025-09-10 15:53:00,HD0013369,KH00653,CH01,SP022,Thực phẩm khô,1,72000,53556,79750,226,,,,,
2025-09-10 15:53:00,HD0013369,KH00653,CH01,SP011,Bánh kẹo,1,36000,23575,39875,444,,,,,
2025-09-10 15:53:00,HD0013369,KH00653,CH01,SP018,Bánh kẹo,2,10000,6820,22153,289,,,,,
2025-09-10 18:42:00,HD0013370,KH00850,CH01,SP034,Hóa mỹ phẩm,1,145000,82401,186158,42,,,,,
2025-09-10 18:42:00,HD0013370,KH00850,CH01,SP045,Đồ gia dụng,1,157500,115074,202206,314,,,,,
2025-09-10 18:42:00,HD0013370,KH00850,CH01,SP035,Hóa mỹ phẩm,1,58000,32258,74463,267,,,,,
2025-09-10 08:26:00,HD0013371,KH01785,CH02,SP054,Mẹ & bé,1,173500,135435,171766,355,,,,,
2025-09-10 12:03:00,HD0013372,KH02449,CH01,SP034,Hóa mỹ phẩm,1,145000,82401,172635,41,,,,,
2025-09-10 12:03:00,HD0013372,KH02449,CH01,SP063,Chăm sóc cá nhân,1,76500,53635,91080,316,,,,,
2025-09-10 12:30:00,HD0013373,KH00727,CH01,SP004,Đồ uống,1,20000,16036,25009,458,,,,,
2025-09-10 15:29:00,HD0013374,KH02337,CH01,SP058,Mẹ & bé,2,123000,92733,224710,297,,,,,
2025-09-10 17:27:00,HD0013375,KH01478,CH01,SP044,Đồ gia dụng,1,159000,121775,197605,315,,,,,
2025-09-10 13:46:00,HD0013376,KH01677,CH01,SP051,Văn phòng phẩm,3,50000,30779,169136,341,,,,,
2025-09-10 17:05:00,HD0013377,KHACH_LE,CH02,SP054,Mẹ & bé,4,173500,135435,694000,351,,,,,
2025-09-10 19:12:00,HD0013378,KH00658,CH01,SP027,Thực phẩm khô,1,56500,41015,48060,267,,,,,
2025-09-10 19:12:00,HD0013378,KH00658,CH01,SP057,Mẹ & bé,1,83000,52164,70602,355,,,,,
2025-09-10 18:48:00,HD0013379,KH00702,CH01,SP017,Bánh kẹo,1,33500,26098,36891,457,,,,,
2025-09-10 09:33:00,HD0013380,KH01238,CH02,SP033,Hóa mỹ phẩm,3,70000,51273,208890,429,,,,,
2025-09-10 08:35:00,HD0013381,KH01048,CH01,SP035,Hóa mỹ phẩm,1,58000,32258,70889,266,,,,,
2025-09-10 09:32:00,HD0013382,KH02018,CH01,SP019,Bánh kẹo,1,34500,23560,42982,435,,,,,
2025-09-11 19:21:00,HD0013383,KH00162,CH02,SP031,Hóa mỹ phẩm,1,44000,26872,41706,209,,,,,
2025-09-11 19:21:00,HD0013383,KH00162,CH02,SP052,Văn phòng phẩm,1,35000,25680,33175,296,,,,,
2025-09-11 10:48:00,HD0013384,KH02077,CH01,SP010,Đồ uống,3,9000,7469,35145,404,,,,,
2025-09-11 11:22:00,HD0013385,KH01042,CH02,SP002,Đồ uống,1,26500,22201,35516,270,,,,,
2025-09-11 09:25:00,HD0013386,KH01543,CH01,SP015,Bánh kẹo,2,34500,25984,80903,402,,,,,
2025-09-11 09:25:00,HD0013386,KH01543,CH01,SP062,Chăm sóc cá nhân,2,67000,37895,157116,93,,,,,
2025-09-11 09:34:00,HD0013387,KH02171,CH01,SP006,Đồ uống,2,14000,10891,31098,208,,,,,
2025-09-11 10:13:00,HD0013388,KH00883,CH01,SP033,Hóa mỹ phẩm,1,70000,51273,56530,428,,,,,
2025-09-11 10:13:00,HD0013388,KH00883,CH01,SP053,Văn phòng phẩm,3,20000,13022,48454,253,,,,,
2025-09-11 10:13:00,HD0013388,KH00883,CH01,SP001,Đồ uống,3,28500,22599,69047,87,,,,,
2025-09-11 10:14:00,HD0013389,KH00761,CH01,SP029,Hóa mỹ phẩm,1,27500,20130,34685,344,,,,,
2025-09-11 13:40:00,HD0013390,KH00999,CH01,SP062,Chăm sóc cá nhân,1,67000,37895,54515,92,,,,,
2025-09-11 13:40:00,HD0013390,KH00999,CH01,SP050,Văn phòng phẩm,2,33500,22919,54515,237,,,,,
2025-09-11 20:03:00,HD0013391,KH01910,CH02,SP054,Mẹ & bé,1,173500,135435,185648,350,,,,,
2025-09-11 16:24:00,HD0013392,KH00578,CH02,SP030,Hóa mỹ phẩm,3,82500,59214,310352,426,,,,,
2025-09-11 12:10:00,HD0013393,KH00404,CH01,SP031,Hóa mỹ phẩm,4,44000,26872,155449,205,,,,,
2025-09-11 18:16:00,HD0013394,KH01536,CH01,SP005,Đồ uống,2,25000,18576,48721,254,,,,,
2025-09-11 18:16:00,HD0013394,KH01536,CH01,SP066,Chăm sóc cá nhân,1,44500,26705,43362,383,,,,,
2025-09-11 10:44:00,HD0013395,KH02050,CH02,SP067,Chăm sóc cá nhân,3,47000,30923,128822,229,,,,,
2025-09-11 18:12:00,HD0013396,KH00939,CH01,SP013,Bánh kẹo,1,14500,10565,19278,516,,,,,
2025-09-11 20:00:00,HD0013397,KHACH_LE,CH01,SP058,Mẹ & bé,1,123000,92733,123000,296,,,,,
2025-09-11 15:00:00,HD0013398,KH00549,CH02,SP038,Đồ gia dụng,1,74500,55041,83115,168,,,,,
2025-09-11 12:39:00,HD0013399,KH00175,CH02,SP064,Chăm sóc cá nhân,1,58000,30893,49679,425,,,,,
2025-09-11 12:39:00,HD0013399,KH00175,CH02,SP022,Thực phẩm khô,3,72000,53556,185012,223,,,,,
2025-09-11 11:21:00,HD0013400,KH01488,CH01,SP053,Văn phòng phẩm,1,20000,13022,21076,252,,,,,
2025-09-11 09:56:00,HD0013401,KH01899,CH01,SP001,Đồ uống,1,28500,22599,39906,86,,,,,
2025-09-11 09:56:00,HD0013401,KH01899,CH01,SP027,Thực phẩm khô,1,56500,41015,79112,266,,,,,
2025-09-11 09:56:00,HD0013401,KH01899,CH01,SP062,Chăm sóc cá nhân,1,67000,37895,93814,91,,,,,
2025-09-11 09:56:00,HD0013401,KH01899,CH01,SP035,Hóa mỹ phẩm,1,58000,32258,81212,265,,,,,
2025-09-11 10:34:00,HD0013402,KH00294,CH01,SP011,Bánh kẹo,3,36000,23575,157664,441,,,,,
2025-09-11 20:28:00,HD0013403,KH01588,CH01,SP011,Bánh kẹo,3,36000,23575,143649,438,,,,,
2025-09-11 20:28:00,HD0013403,KH01588,CH01,SP060,Mẹ & bé,1,218000,139411,289958,360,,,,,
2025-09-11 20:28:00,HD0013403,KH01588,CH01,SP052,Văn phòng phẩm,1,35000,25680,46553,295,,,,,
2025-09-11 20:28:00,HD0013403,KH01588,CH01,SP034,Hóa mỹ phẩm,1,145000,82401,192862,214,,,,,
2025-09-11 20:51:00,HD0013404,KH00888,CH01,SP044,Đồ gia dụng,1,159000,121775,185836,314,,,,,
2025-09-11 20:51:00,HD0013404,KH00888,CH01,SP062,Chăm sóc cá nhân,1,67000,37895,78308,90,,,,,
2025-09-11 15:03:00,HD0013405,KH01720,CH01,SP034,Hóa mỹ phẩm,1,145000,82401,165432,213,,,,,
2025-09-11 15:03:00,HD0013405,KH01720,CH01,SP005,Đồ uống,1,25000,18576,28523,253,,,,,
2025-09-11 09:52:00,HD0013406,KH00688,CH02,SP034,Hóa mỹ phẩm,1,145000,82401,144430,212,,,,,
2025-09-11 20:50:00,HD0013407,KH01162,CH02,SP027,Thực phẩm khô,3,56500,41015,152956,263,,,,,
2025-09-11 10:09:00,HD0013408,KH02010,CH01,SP052,Văn phòng phẩm,1,35000,25680,42501,294,,,,,
2025-09-11 10:09:00,HD0013408,KH02010,CH01,SP054,Mẹ & bé,1,173500,135435,210685,349,,,,,
2025-09-11 16:56:00,HD0013409,KHACH_LE,CH02,SP014,Bánh kẹo,2,33000,24236,66000,164,,,,,
2025-09-11 16:56:00,HD0013409,KHACH_LE,CH02,SP008,Đồ uống,1,17500,12667,17500,496,,,,,
2025-09-11 12:13:00,HD0013410,KH00994,CH01,SP058,Mẹ & bé,3,123000,92733,286112,293,,,,,
2025-09-11 12:13:00,HD0013410,KH00994,CH01,SP059,Mẹ & bé,3,52500,41576,122121,405,,,,,
2025-09-11 15:48:00,HD0013411,KH01702,CH01,SP024,Thực phẩm khô,4,47500,37727,194838,392,,,,,
2025-09-11 15:06:00,HD0013412,KH00674,CH01,SP028,Thực phẩm khô,3,45000,32504,160327,350,,,,,
2025-09-11 15:06:00,HD0013412,KH00674,CH01,SP060,Mẹ & bé,4,218000,139411,1035591,356,,,,,
2025-09-11 17:16:00,HD0013413,KH00235,CH01,SP027,Thực phẩm khô,1,56500,41015,55110,262,,,,,
2025-09-11 17:16:00,HD0013413,KH00235,CH01,SP066,Chăm sóc cá nhân,1,44500,26705,43405,382,,,,,
2025-09-11 15:49:00,HD0013414,KH02270,CH01,SP066,Chăm sóc cá nhân,1,44500,26705,53135,381,,,,,
2025-09-11 15:49:00,HD0013414,KH02270,CH01,SP053,Văn phòng phẩm,1,20000,13022,23881,251,,,,,
2025-09-11 12:04:00,HD0013415,KH01026,CH02,SP058,Mẹ & bé,2,123000,92733,247898,291,,,,,
2025-09-11 18:43:00,HD0013416,KH02433,CH01,SP025,Thực phẩm khô,1,79000,62562,79663,313,,,,,
2025-09-11 18:43:00,HD0013416,KH02433,CH01,SP018,Bánh kẹo,1,10000,6820,10084,288,,,,,
2025-09-11 20:44:00,HD0013417,KH01724,CH02,SP058,Mẹ & bé,1,123000,92733,97880,290,,,,,
2025-09-11 17:45:00,HD0013418,KH02270,CH01,SP066,Chăm sóc cá nhân,1,44500,26705,53135,380,,,,,
2025-09-11 16:32:00,HD0013419,KH01830,CH01,SP012,Bánh kẹo,2,22500,16415,42111,391,,,,,
2025-09-11 15:33:00,HD0013420,KH02348,CH01,SP039,Đồ gia dụng,1,68500,43064,98759,204,,,,,
2025-09-11 15:33:00,HD0013420,KH02348,CH01,SP047,Văn phòng phẩm,1,48000,35404,69203,347,,,,,
2025-09-11 15:33:00,HD0013420,KH02348,CH01,SP062,Chăm sóc cá nhân,4,67000,37895,386386,86,,,,,
2025-09-11 15:33:00,HD0013420,KH02348,CH01,SP033,Hóa mỹ phẩm,1,70000,51273,100922,427,,,,,
2025-09-11 15:34:00,HD0013421,KH01547,CH01,SP002,Đồ uống,2,26500,22201,63545,268,,,,,
2025-09-11 08:38:00,HD0013422,KH00851,CH01,SP031,Hóa mỹ phẩm,1,44000,26872,37545,204,,,,,
2025-09-11 13:18:00,HD0013423,KH00414,CH01,SP011,Bánh kẹo,1,36000,23575,45365,437,,,,,
2025-09-11 13:18:00,HD0013423,KH00414,CH01,SP017,Bánh kẹo,2,33500,26098,84429,455,,,,,
2025-09-11 19:34:00,HD0013424,KH00462,CH01,SP035,Hóa mỹ phẩm,1,58000,32258,69552,264,,,,,
2025-09-11 19:34:00,HD0013424,KH00462,CH01,SP052,Văn phòng phẩm,1,35000,25680,41971,293,,,,,
2025-09-11 19:34:00,HD0013424,KH00462,CH01,SP040,Đồ gia dụng,4,188000,134153,901781,132,,,,,
2025-09-11 18:05:00,HD0013425,KH00394,CH02,SP029,Hóa mỹ phẩm,1,27500,20130,21670,343,,,,,
2025-09-11 11:17:00,HD0013426,KH01720,CH01,SP034,Hóa mỹ phẩm,1,145000,82401,165432,211,,,,,
2025-09-11 20:36:00,HD0013427,KH01845,CH01,SP060,Mẹ & bé,1,218000,139411,226009,355,,,,,
2025-09-11 20:36:00,HD0013427,KH01845,CH01,SP016,Bánh kẹo,1,38000,28191,39396,441,,,,,
2025-09-11 20:36:00,HD0013427,KH01845,CH01,SP002,Đồ uống,1,26500,22201,27474,267,,,,,
2025-09-11 18:27:00,HD0013428,KH01571,CH02,SP047,Văn phòng phẩm,1,48000,35404,68711,346,,,,,
2025-09-11 20:32:00,HD0013429,KH00114,CH01,SP027,Thực phẩm khô,1,56500,41015,54654,261,,,,,
2025-09-11 12:51:00,HD0013430,KH00349,CH02,SP057,Mẹ & bé,2,83000,52164,195737,353,,,,,
2025-09-11 12:51:00,HD0013430,KH00349,CH02,SP058,Mẹ & bé,1,123000,92733,145034,289,,,,,
2025-09-11 12:51:00,HD0013430,KH00349,CH02,SP012,Bánh kẹo,2,22500,16415,53061,389,,,,,
2025-09-11 19:57:00,HD0013431,KH01618,CH02,SP052,Văn phòng phẩm,1,35000,25680,51500,292,,,,,
2025-09-11 19:57:00,HD0013431,KH01618,CH02,SP046,Văn phòng phẩm,1,6000,3637,8829,395,,,,,
2025-09-11 15:05:00,HD0013432,KH00572,CH01,SP035,Hóa mỹ phẩm,1,58000,32258,66866,263,,,,,
2025-09-11 17:14:00,HD0013433,KH01902,CH01,SP009,Đồ uống,1,29000,23916,25489,467,,,,,
2025-09-11 13:58:00,HD0013434,KH00986,CH01,SP039,Đồ gia dụng,1,68500,43064,101227,203,,,,,
2025-09-11 13:58:00,HD0013434,KH00986,CH01,SP043,Đồ gia dụng,1,102500,79037,151471,419,,,,,
2025-09-11 12:51:00,HD0013435,KH00371,CH01,SP001,Đồ uống,1,28500,22599,41449,85,,,,,
2025-09-11 18:18:00,HD0013436,KH02179,CH02,SP057,Mẹ & bé,1,83000,52164,84391,352,,,,,
2025-09-11 15:56:00,HD0013437,KH01349,CH01,SP027,Thực phẩm khô,3,56500,41015,230882,258,,,,,
2025-09-11 12:49:00,HD0013438,KH00167,CH01,SP031,Hóa mỹ phẩm,1,44000,26872,36783,203,,,,,
2025-09-11 12:49:00,HD0013438,KH00167,CH01,SP013,Bánh kẹo,2,14500,10565,24244,514,,,,,
2025-09-11 11:38:00,HD0013439,KH01947,CH02,SP054,Mẹ & bé,3,173500,135435,514505,346,,,,,
2025-09-11 15:22:00,HD0013440,KH00663,CH02,SP004,Đồ uống,1,20000,16036,18894,457,,,,,
2025-09-11 11:42:00,HD0013441,KH00196,CH02,SP039,Đồ gia dụng,1,68500,43064,82507,202,,,,,
2025-09-11 12:32:00,HD0013442,KH01445,CH01,SP001,Đồ uống,4,28500,22599,139446,81,,,,,
2025-09-11 20:57:00,HD0013443,KH01303,CH01,SP018,Bánh kẹo,1,10000,6820,7900,287,,,,,
2025-09-11 20:57:00,HD0013443,KH01303,CH01,SP011,Bánh kẹo,1,36000,23575,28440,436,,,,,
2025-09-11 18:24:00,HD0013444,KH02329,CH01,SP036,Hóa mỹ phẩm,3,114500,75585,389215,315,,,,,
2025-09-11 18:24:00,HD0013444,KH02329,CH01,SP002,Đồ uống,1,26500,22201,30027,266,,,,,
